date,county,confirmed_hosp,suspected_hosp,total_hosp,population,total_doses,cumulative_fully_vaccinated,pct_fully_vaccinated
2021-02-27,Sonoma,30,1,31,488281,170597,48629,9.959224299122841
2021-02-27,Stanislaus,120,15,135,553217,109852,36813,6.654350824360061
2021-02-27,Sutter,0,0,0,99464,21792,6702,6.73811630338615
2021-02-27,Tehama,3,0,3,65682,11814,4370,6.65326877987881
2021-02-27,Trinity,0,0,0,16089,2465,403,2.504816955684008
2021-02-27,Tulare,62,3,65,473891,81852,27072,5.712706086420717
2021-02-27,Tuolumne,0,0,0,55374,16212,4719,8.522050059594756
2021-02-27,Ventura,141,5,146,843310,223550,68379,8.108406161435296
2021-02-27,Yolo,11,0,11,216291,62943,18975,8.772903172115345
2021-02-27,Yuba,22,0,22,81994,11236,3301,4.0259043344634975
2021-02-28,Alameda,152,26,178,1680380,461896,135494,8.063295207036504
2021-02-28,Amador,3,0,3,40532,11868,3566,8.797986775880785
2021-02-28,Butte,24,0,24,210135,60128,21179,10.078758893092536
2021-02-28,Calaveras,0,0,0,45346,12431,3504,7.727252679398403
2021-02-28,Colusa,0,0,0,21858,4091,1009,4.616158843444048
2021-02-28,Contra Costa,73,17,90,1165986,366226,120788,10.359301055072702
2021-02-28,Del Norte,2,0,2,27601,4880,1564,5.666461360095648
2021-02-28,El Dorado,4,0,4,191220,56741,18721,9.790293902311474
2021-02-28,Fresno,191,14,205,1009503,205764,63265,6.266945219578347
2021-02-28,Glenn,0,0,0,28896,5996,1956,6.769102990033223
2021-02-28,Humboldt,7,3,10,136261,40616,14651,10.752159458685904
2021-02-28,Imperial,22,0,22,179595,34403,10027,5.5831175700882545
2021-02-28,Inyo,0,0,0,19001,7036,2100,11.052049892110942
2021-02-28,Kern,148,6,154,905828,146711,47340,5.226157725307674
2021-02-28,Kings,33,0,33,152790,21644,6651,4.353033575495779
2021-02-28,Lake,1,0,1,68195,16612,5344,7.836351638683188
2021-02-28,Lassen,0,0,0,32317,3966,1524,4.715784262153046
2021-02-28,Los Angeles,1502,157,1659,9992236,2527190,883822,8.845087325799751
2021-02-28,Madera,20,8,28,156343,29778,8802,5.629929066219786
2021-02-28,Marin,14,3,17,261282,100109,31459,12.040247701716918
2021-02-28,Mariposa,0,0,0,17118,4739,1193,6.969272111227947
2021-02-28,Mendocino,4,0,4,91361,36457,11487,12.573198629612198
2021-02-28,Merced,31,0,31,281814,45659,12960,4.598777917349741
2021-02-28,Modoc,0,0,0,8663,2732,1034,11.935819000346301
2021-02-28,Mono,0,0,0,13226,7236,3301,24.958415242703765
2021-02-28,Monterey,38,1,39,438390,86234,27194,6.2031524441707155
2021-02-28,Napa,5,0,5,137485,53858,20142,14.65032549005346
2021-02-28,Nevada,0,1,1,102249,29411,8232,8.05093448346683
2021-02-28,Orange,419,26,445,3185516,859600,307664,9.658215497897357
2021-02-28,Placer,61,11,72,405889,131846,46196,11.381436796759706
2021-02-28,Plumas,0,0,0,19749,4403,1259,6.3750063294344015
2021-02-28,Riverside,307,57,364,2422847,538216,167912,6.930359201385808
2021-02-28,Sacramento,157,22,179,1586465,368048,115616,7.287648955381934
2021-02-28,San Benito,3,0,3,64521,12257,3772,5.8461586150245655
2021-02-28,San Bernardino,285,23,308,2183239,409903,130351,5.970532772637352
2021-02-28,San Diego,484,20,504,3296045,973260,330307,10.021313422601937
2021-02-28,San Francisco,79,6,85,870393,269807,84591,9.718713270901764
2021-02-28,San Joaquin,94,11,105,780558,153833,48179,6.172379246641505
2021-02-28,San Luis Obispo,17,1,18,281879,75090,25316,8.981158582228545
2021-02-28,San Mateo,54,3,57,762511,248263,75313,9.876972266629597
2021-02-28,Santa Barbara,59,5,64,448244,107407,39594,8.833135524401888
2021-02-28,Santa Clara,189,32,221,1931026,496530,163150,8.44887640042133
2021-02-28,Santa Cruz,15,1,16,270462,89037,28121,10.397394088633524
2021-02-28,Shasta,16,0,16,181984,40612,13097,7.196786530684016
2021-02-28,Siskiyou,2,0,2,43991,11983,3767,8.563115182650996
2021-02-28,Solano,42,14,56,452698,123588,39007,8.616561151142704
2021-02-28,Sonoma,29,1,30,488281,173258,50515,10.345477296884376
2021-02-28,Stanislaus,111,15,126,553217,110736,36899,6.66989626132241
2021-02-28,Sutter,0,0,0,99464,21893,6725,6.761240247727821
2021-02-28,Tehama,3,0,3,65682,11837,4374,6.659358728418745
2021-02-28,Trinity,0,0,0,16089,2466,404,2.51103238237305
2021-02-28,Tulare,62,8,70,473891,83297,27099,5.7184035991398865
2021-02-28,Tuolumne,0,0,0,55374,16282,4724,8.531079568028316
2021-02-28,Ventura,116,4,120,843310,226281,68915,8.171965232239627
2021-02-28,Yolo,16,0,16,216291,64804,20131,9.307368313984401
2021-02-28,Yuba,18,1,19,81994,11318,3324,4.053955167451277
2021-03-01,Alameda,136,24,160,1680380,476493,141177,8.40149251954915
2021-03-01,Amador,2,0,2,40532,12103,3656,9.02003355373532
2021-03-01,Butte,22,1,23,210135,61867,22535,10.72405834344588
2021-03-01,Calaveras,0,0,0,45346,12719,3620,7.9830635557711815
2021-03-01,Colusa,1,0,1,21858,4140,1030,4.712233507182725
2021-03-01,Contra Costa,75,19,94,1165986,375768,124402,10.669253318650481
2021-03-01,Del Norte,2,0,2,27601,4913,1587,5.749791674214702
2021-03-01,El Dorado,3,0,3,191220,58010,19270,10.077397761740404
2021-03-01,Fresno,181,17,198,1009503,211190,64758,6.414839777593529
2021-03-01,Glenn,0,0,0,28896,6035,1978,6.845238095238095
2021-03-01,Humboldt,3,5,8,136261,40953,14745,10.821144714922099
2021-03-01,Imperial,23,0,23,179595,35157,10156,5.65494585038559
2021-03-01,Inyo,1,0,1,19001,7062,2106,11.083627177516973
2021-03-01,Kern,143,8,151,905828,150942,48719,5.378394132219362
2021-03-01,Kings,34,1,35,152790,21987,6747,4.415864912625172
2021-03-01,Lake,0,0,0,68195,17206,5503,8.069506562064667
2021-03-01,Lassen,0,0,0,32317,4001,1542,4.771482501469815
2021-03-01,Los Angeles,1476,155,1631,9992236,2590906,910002,9.107090745254615
2021-03-01,Madera,21,9,30,156343,30192,8994,5.7527359715497335
2021-03-01,Marin,14,5,19,261282,102923,32401,12.400777703783652
2021-03-01,Mariposa,0,0,0,17118,4841,1265,7.389881995560229
2021-03-01,Mendocino,5,0,5,91361,37053,11539,12.630115694880748
2021-03-01,Merced,33,0,33,281814,46933,13359,4.740360663416296
2021-03-01,Modoc,0,0,0,8663,2739,1040,12.005079071915041
2021-03-01,Mono,0,0,0,13226,7250,3307,25.003780432481477
2021-03-01,Monterey,40,1,41,438390,87794,27814,6.344579027806291
2021-03-01,Napa,5,0,5,137485,55110,20447,14.872167872858858
2021-03-01,Nevada,4,0,4,102249,30333,8730,8.537980811548278
2021-03-01,Orange,425,21,446,3185516,880814,320313,10.05529402457875
2021-03-01,Placer,55,8,63,405889,135305,47936,11.810125428380665
2021-03-01,Plumas,0,0,0,19749,4449,1275,6.456023089776697
2021-03-01,Riverside,301,45,346,2422847,553462,174225,7.190920433688136
2021-03-01,Sacramento,150,18,168,1586465,377272,119802,7.551506021248499
2021-03-01,San Benito,2,0,2,64521,12523,3862,5.98564808356969
2021-03-01,San Bernardino,280,29,309,2183239,419130,135406,6.202069493994931
2021-03-01,San Diego,479,35,514,3296045,997719,340219,10.32203747218257
2021-03-01,San Francisco,74,3,77,870393,282395,91079,10.464123677465237
2021-03-01,San Joaquin,98,9,107,780558,158617,50361,6.4519228551882115
2021-03-01,San Luis Obispo,12,2,14,281879,78250,26292,9.327406440352066
2021-03-01,San Mateo,53,3,56,762511,254790,78606,10.308834888939307
2021-03-01,Santa Barbara,61,6,67,448244,109341,40212,8.971006862333907
2021-03-01,Santa Clara,182,23,205,1931026,512254,169110,8.757520613394123
2021-03-01,Santa Cruz,13,1,14,270462,90985,29351,10.852171469559494
2021-03-01,Shasta,16,0,16,181984,41258,13423,7.375923158079831
2021-03-01,Siskiyou,3,0,3,43991,12285,4010,9.115500897910936
2021-03-01,Solano,44,8,52,452698,126701,39763,8.783559900861059
2021-03-01,Sonoma,30,2,32,488281,177790,52703,10.793579926312923
2021-03-01,Stanislaus,111,15,126,553217,114017,38413,6.9435682562177226
2021-03-01,Sutter,0,0,0,99464,22176,6839,6.875854580551757
2021-03-01,Tehama,2,0,2,65682,11921,4421,6.7309156237629795
2021-03-01,Trinity,0,0,0,16089,2479,410,2.5483249425073033
2021-03-01,Tulare,62,9,71,473891,85200,27346,5.770525289570808
2021-03-01,Tuolumne,0,0,0,55374,16435,4788,8.646657275977896
2021-03-01,Ventura,102,7,109,843310,233859,71496,8.478021131019435
2021-03-01,Yolo,14,1,15,216291,66021,20625,9.535764317516678
2021-03-01,Yuba,19,0,19,81994,11496,3406,4.153962485059883
2021-03-02,Alameda,140,25,165,1680380,492464,146859,8.739630321712946
2021-03-02,Amador,2,0,2,40532,12535,3730,9.20260534886016
2021-03-02,Butte,21,0,21,210135,63722,24055,11.447402860066148
2021-03-02,Calaveras,0,0,0,45346,13032,3696,8.150663785118864
2021-03-02,Colusa,1,2,3,21858,4200,1061,4.854058010796963
2021-03-02,Contra Costa,69,22,91,1165986,387327,129701,11.123718466602515
2021-03-02,Del Norte,1,0,1,27601,5143,1622,5.876598673961088
2021-03-02,El Dorado,3,0,3,191220,59051,19763,10.335215981591883
2021-03-02,Fresno,180,28,208,1009503,221398,66245,6.56213998373457
2021-03-02,Glenn,0,0,0,28896,6075,1996,6.907530454042082
2021-03-02,Humboldt,1,5,6,136261,41327,14921,10.9503085989388
2021-03-02,Imperial,22,0,22,179595,36062,10560,5.879896433642362
2021-03-02,Inyo,2,0,2,19001,7284,2194,11.546760696805432
2021-03-02,Kern,127,14,141,905828,155636,50348,5.558229597671964
2021-03-02,Kings,34,1,35,152790,22641,6833,4.472151318803586
2021-03-02,Lake,0,0,0,68195,17969,5986,8.777769631204634
2021-03-02,Lassen,0,0,0,32317,4099,1564,4.83955812730142
2021-03-02,Los Angeles,1401,173,1574,9992236,2676181,943451,9.441840645076837
2021-03-02,Madera,14,3,17,156343,31012,9117,5.831409145276731
2021-03-02,Marin,13,4,17,261282,105722,33358,12.767048629450173
2021-03-02,Mariposa,0,0,0,17118,4874,1283,7.4950344666432995
2021-03-02,Mendocino,4,0,4,91361,37166,11585,12.680465406464466
2021-03-02,Merced,29,0,29,281814,48929,13912,4.936589381648889
2021-03-02,Modoc,0,0,0,8663,2932,1209,13.955904421101236
2021-03-02,Mono,0,0,0,13226,7262,3308,25.011341297444428
2021-03-02,Monterey,38,1,39,438390,90957,28823,6.574739387303542
2021-03-02,Napa,4,0,4,137485,56731,20853,15.167472815216206
2021-03-02,Nevada,4,1,5,102249,31193,9031,8.832360218681846
2021-03-02,Orange,403,25,428,3185516,904396,333279,10.462323843295717
2021-03-02,Placer,46,10,56,405889,138494,49107,12.098627950006037
2021-03-02,Plumas,0,0,0,19749,4475,1286,6.511722112512026
2021-03-02,Riverside,303,44,347,2422847,570214,181361,7.485449968570033
2021-03-02,Sacramento,154,16,170,1586465,387496,123963,7.813787256573577
2021-03-02,San Benito,2,0,2,64521,12855,3952,6.125137552114816
2021-03-02,San Bernardino,267,17,284,2183239,433950,143504,6.572986283224146
2021-03-02,San Diego,443,29,472,3296045,1024045,353989,10.73981089457213
2021-03-02,San Francisco,76,2,78,870393,294661,96525,11.089818047709484
2021-03-02,San Joaquin,97,7,104,780558,163591,52218,6.689829583451838
2021-03-02,San Luis Obispo,11,3,14,281879,81452,27501,9.756313879359583
2021-03-02,San Mateo,49,5,54,762511,261721,81646,10.707517662040285
2021-03-02,Santa Barbara,57,2,59,448244,112160,40755,9.09214624177903
2021-03-02,Santa Clara,170,20,190,1931026,531379,176019,9.115309685110402
2021-03-02,Santa Cruz,12,0,12,270462,92638,30107,11.131693176860335
2021-03-02,Shasta,17,0,17,181984,42309,14133,7.766067346579919
2021-03-02,Siskiyou,3,0,3,43991,12498,4148,9.42920142756473
2021-03-02,Solano,45,8,53,452698,129691,41306,9.124405232627492
2021-03-02,Sonoma,22,2,24,488281,182666,54832,11.229599349554867
2021-03-02,Stanislaus,112,18,130,553217,116531,39217,7.088900015726198
2021-03-02,Sutter,0,0,0,99464,22554,7035,7.072910801898174
2021-03-02,Tehama,3,0,3,65682,12124,4585,6.9806035139003075
2021-03-02,Trinity,0,0,0,16089,2492,421,2.6166946360867676
2021-03-02,Tulare,62,12,74,473891,88156,27587,5.821380866064137
2021-03-02,Tuolumne,0,0,0,55374,17145,5367,9.692274352584246
2021-03-02,Ventura,101,14,115,843310,241957,73983,8.77293047633729
2021-03-02,Yolo,11,0,11,216291,67717,21241,9.820565811799844
2021-03-02,Yuba,21,0,21,81994,11685,3504,4.273483425616509
2021-03-03,Alameda,145,29,174,1680380,508865,152223,9.058843832942548
2021-03-03,Amador,2,0,2,40532,12825,3828,9.444389618079542
2021-03-03,Butte,21,0,21,210135,66676,26452,12.588098127394295
2021-03-03,Calaveras,0,0,0,45346,13611,4040,8.909275349534688
2021-03-03,Colusa,1,2,3,21858,4464,1147,5.247506633726782
2021-03-03,Contra Costa,64,24,88,1165986,399627,134946,11.573552341108726
2021-03-03,Del Norte,1,0,1,27601,5341,1676,6.072243759284084
2021-03-03,El Dorado,4,0,4,191220,60926,20373,10.65422026984625
2021-03-03,Fresno,174,24,198,1009503,228838,67372,6.673779077427209
2021-03-03,Glenn,0,0,0,28896,6287,2089,7.22937430786268
2021-03-03,Humboldt,1,2,3,136261,43135,15492,11.369357336288447
2021-03-03,Imperial,20,0,20,179595,37183,11018,6.134914669116624
2021-03-03,Inyo,2,0,2,19001,7397,2251,11.846744908162728
2021-03-03,Kern,127,9,136,905828,161960,52571,5.803640426217781
2021-03-03,Kings,35,1,36,152790,23457,7091,4.641010537338831
2021-03-03,Lake,0,0,0,68195,18360,6220,9.120903292030208
2021-03-03,Lassen,0,0,0,32317,4235,1616,5.000464151994306
2021-03-03,Los Angeles,1341,182,1523,9992236,2768905,979036,9.797967141688806
2021-03-03,Madera,13,6,19,156343,32412,9532,6.096851154193025
2021-03-03,Marin,16,3,19,261282,110294,34985,13.389747475907257
2021-03-03,Mariposa,0,0,0,17118,4962,1309,7.646921369318846
2021-03-03,Mendocino,2,0,2,91361,39279,12299,13.461980494959557
2021-03-03,Merced,22,0,22,281814,51548,15048,5.3396921373672
2021-03-03,Modoc,0,0,0,8663,2949,1221,14.094424564238716
2021-03-03,Mono,0,0,0,13226,7366,3312,25.041584757296235
2021-03-03,Monterey,40,1,41,438390,94486,30867,7.0409908985150205
2021-03-03,Napa,4,0,4,137485,58372,21070,15.325308215441684
2021-03-03,Nevada,3,1,4,102249,32334,9579,9.36830678050641
2021-03-03,Orange,379,26,405,3185516,928055,344285,10.807825168669691
2021-03-03,Placer,50,4,54,405889,142175,50861,12.530765800502108
2021-03-03,Plumas,0,0,0,19749,4657,1306,6.612993062939895
2021-03-03,Riverside,303,43,346,2422847,588359,191606,7.90829961611278
2021-03-03,Sacramento,152,9,161,1586465,399560,128868,8.122965208813305
2021-03-03,San Benito,2,0,2,64521,13314,4144,6.422715085011082
2021-03-03,San Bernardino,254,31,285,2183239,448275,151139,6.922696049310222
2021-03-03,San Diego,429,24,453,3296045,1057680,373976,11.34620431456488
2021-03-03,San Francisco,65,9,74,870393,307240,102296,11.752851872659821
2021-03-03,San Joaquin,93,11,104,780558,170227,54071,6.927223857804289
2021-03-03,San Luis Obispo,12,1,13,281879,83953,29071,10.313290454414837
2021-03-03,San Mateo,50,6,56,762511,271128,87134,11.427244984006789
2021-03-03,Santa Barbara,52,1,53,448244,117026,41429,9.242510775381266
2021-03-03,Santa Clara,176,28,204,1931026,552378,183937,9.525350772076607
2021-03-03,Santa Cruz,11,1,12,270462,95002,31260,11.558000754264924
2021-03-03,Shasta,15,0,15,181984,43055,14603,8.024331809389837
2021-03-03,Siskiyou,3,0,3,43991,12859,4347,9.881566684094475
2021-03-03,Solano,44,8,52,452698,132234,42318,9.347953823520315
2021-03-03,Sonoma,18,5,23,488281,188145,57819,11.841337262764679
2021-03-03,Stanislaus,114,13,127,553217,120341,40136,7.255019278149442
2021-03-03,Sutter,0,0,0,99464,24007,7867,7.909394353736025
2021-03-03,Tehama,3,0,3,65682,12350,4740,7.2165890198227824
2021-03-03,Trinity,0,0,0,16089,2502,426,2.6477717695319782
2021-03-03,Tulare,54,10,64,473891,92324,29600,6.246162092126671
2021-03-03,Tuolumne,1,0,1,55374,17280,5425,9.797016650413552
2021-03-03,Ventura,102,4,106,843310,251012,76732,9.09890787492144
2021-03-03,Yolo,7,0,7,216291,69691,22316,10.317581406531016
2021-03-03,Yuba,22,0,22,81994,12346,3985,4.860111715491377
2021-03-04,Alameda,140,27,167,1680380,527123,159080,9.466906295004701
2021-03-04,Amador,2,0,2,40532,13341,3949,9.742919174972862
2021-03-04,Butte,23,0,23,210135,69998,29119,13.85728222333262
2021-03-04,Calaveras,0,0,0,45346,14408,4470,9.85753980505447
2021-03-04,Colusa,1,3,4,21858,4620,1223,5.595205416781042
2021-03-04,Contra Costa,67,26,93,1165986,412454,141035,12.095771304286673
2021-03-04,Del Norte,1,0,1,27601,5480,1711,6.19905075903047
2021-03-04,El Dorado,4,0,4,191220,63541,21783,11.391590837778475
2021-03-04,Fresno,156,23,179,1009503,239669,69206,6.855452633622684
2021-03-04,Glenn,0,0,0,28896,6821,2266,7.841915836101883
2021-03-04,Humboldt,1,4,5,136261,44125,16151,11.852988015646444
2021-03-04,Imperial,21,1,22,179595,38136,11361,6.325899941535121
2021-03-04,Inyo,2,0,2,19001,7593,2385,12.551970948897427
2021-03-04,Kern,127,8,135,905828,167956,54691,6.03768044264474
2021-03-04,Kings,34,0,34,152790,24344,7254,4.74769291183978
2021-03-04,Lake,0,0,0,68195,18919,6245,9.15756287117824
2021-03-04,Lassen,0,0,0,32317,4377,1670,5.167558869944611
2021-03-04,Los Angeles,1264,191,1455,9992236,2866362,1016281,10.170706536554981
2021-03-04,Madera,9,3,12,156343,33682,9828,6.286178466576693
2021-03-04,Marin,15,4,19,261282,113857,36178,13.846342266210454
2021-03-04,Mariposa,0,0,0,17118,5046,1357,7.9273279588737005
2021-03-04,Mendocino,2,0,2,91361,41184,12540,13.725769201300336
2021-03-04,Merced,20,0,20,281814,54899,16485,5.849602929591859
2021-03-04,Modoc,0,0,0,8663,3121,1250,14.429181576820962
2021-03-04,Mono,0,0,0,13226,7386,3321,25.1096325419628
2021-03-04,Monterey,39,1,40,438390,99438,32605,7.437441547480554
2021-03-04,Napa,5,1,6,137485,60169,21346,15.5260573880787
2021-03-04,Nevada,5,0,5,102249,33554,10280,10.053888057584915
2021-03-04,Orange,339,24,363,3185516,954426,357201,11.213285382964644
2021-03-04,Placer,51,9,60,405889,146052,52798,13.007989869151418
2021-03-04,Plumas,0,0,0,19749,4908,1330,6.734518203453339
2021-03-04,Riverside,279,43,322,2422847,608121,202050,8.339362741436005
2021-03-04,Sacramento,143,19,162,1586465,414036,135425,8.536274043234487
2021-03-04,San Benito,2,0,2,64521,13993,4360,6.757489809519381
2021-03-04,San Bernardino,210,30,240,2183239,462878,159440,7.3029109501983065
2021-03-04,San Diego,401,23,424,3296045,1085985,389819,11.826871295749907
2021-03-04,San Francisco,53,12,65,870393,317640,106819,12.272502191538765
2021-03-04,San Joaquin,89,16,105,780558,176687,56361,7.220603721952757
2021-03-04,San Luis Obispo,12,2,14,281879,86391,30171,10.703528819103232
2021-03-04,San Mateo,46,5,51,762511,280590,92457,12.125333273880639
2021-03-04,Santa Barbara,53,3,56,448244,120784,42080,9.38774417504752
2021-03-04,Santa Clara,171,23,194,1931026,573208,192601,9.974024171606182
2021-03-04,Santa Cruz,11,1,12,270462,98015,32324,11.951401675651294
2021-03-04,Shasta,11,0,11,181984,46195,16436,9.031563214348514
2021-03-04,Siskiyou,3,0,3,43991,13677,4546,10.333931940624218
2021-03-04,Solano,39,6,45,452698,136910,43692,9.651467424198914
2021-03-04,Sonoma,19,0,19,488281,194445,61366,12.567763234694777
2021-03-04,Stanislaus,121,10,131,553217,125864,41769,7.5502018195391685
2021-03-04,Sutter,0,0,0,99464,25289,8203,8.247205018901312
2021-03-04,Tehama,3,0,3,65682,13134,5275,8.031119637039067
2021-03-04,Trinity,0,0,0,16089,2525,444,2.759649449934738
2021-03-04,Tulare,54,9,63,473891,95435,30005,6.331624782914214
2021-03-04,Tuolumne,1,0,1,55374,18424,5504,9.939682883663814
2021-03-04,Ventura,103,8,111,843310,259575,79611,9.44030071978276
2021-03-04,Yolo,6,0,6,216291,72885,23845,11.024499401269585
2021-03-04,Yuba,21,0,21,81994,12866,4153,5.065004756445593
2021-03-05,Alameda,131,28,159,1680380,544031,164741,9.803794379842655
2021-03-05,Amador,2,0,2,40532,13883,4255,10.49787821967828
2021-03-05,Butte,19,0,19,210135,71456,29800,14.181359602160516
2021-03-05,Calaveras,0,0,0,45346,14889,4794,10.572046045957746
2021-03-05,Colusa,1,3,4,21858,4747,1297,5.933754231860188
2021-03-05,Contra Costa,60,22,82,1165986,424777,146214,12.539944733470213
2021-03-05,Del Norte,1,0,1,27601,5620,1763,6.387449730082244
2021-03-05,El Dorado,3,0,3,191220,65235,22366,11.696475264093714
2021-03-05,Fresno,150,24,174,1009503,249623,70527,6.986309104579184
2021-03-05,Glenn,0,0,0,28896,7176,2581,8.93203211517165
2021-03-05,Humboldt,2,5,7,136261,45136,16736,12.282311152861054
2021-03-05,Imperial,22,0,22,179595,41710,12853,7.1566580361368635
2021-03-05,Inyo,2,0,2,19001,7742,2489,13.099310562601968
2021-03-05,Kern,126,10,136,905828,174934,57327,6.328684915900149
2021-03-05,Kings,35,0,35,152790,25613,7499,4.908043720138752
2021-03-05,Lake,0,0,0,68195,19938,7084,10.387858347386173
2021-03-05,Lassen,0,0,0,32317,4424,1705,5.275861001949439
2021-03-05,Los Angeles,1176,164,1340,9992236,2962881,1049899,10.507147749512722
2021-03-05,Madera,7,6,13,156343,35159,10179,6.510684840383004
2021-03-05,Marin,17,4,21,261282,117163,37588,14.385989084590596
2021-03-05,Mariposa,0,0,0,17118,5170,1416,8.271994391868208
